@RELATION players

@ATTRIBUTE gp numeric
@ATTRIBUTE age numeric
@ATTRIBUTE min numeric
@ATTRIBUTE fgm numeric
@ATTRIBUTE fga numeric
@ATTRIBUTE ftm numeric
@ATTRIBUTE fta numeric
@ATTRIBUTE reb numeric
@ATTRIBUTE ast numeric
@ATTRIBUTE stl numeric
@ATTRIBUTE blk numeric
@ATTRIBUTE tov numeric
@ATTRIBUTE pts numeric
@ATTRIBUTE season numeric
@ATTRIBUTE fppg numeric

@DATA
61,21,18.4,3,7.2,0.9,1.2,1.6,3.7,0.8,0.1,1.3,7.3,NaN,11.9
51,27,10.3,1.5,3.1,0.4,0.8,2.4,0.8,0.1,0.4,0.4,3.5,NaN,10.9
40,27,19.7,3.8,9.3,1.7,2.3,3.4,3.1,0.9,0.2,1.5,10.3,NaN,24
47,34,27.6,3.3,4.9,1.9,2.6,11.5,0.6,0.7,0.5,1.4,8.4,NaN,16.8
60,21,12.9,1.3,3,0.6,0.7,1.1,2.6,0.8,0.1,0.6,3.5,NaN,9.2
16,37,8.1,0.7,1.4,0.6,0.9,2.3,0.4,0.4,0.1,0.5,1.9,NaN,1
67,25,33.2,6.1,13.9,1.7,2.3,4.3,2.6,1.2,0.3,1.8,15.9,NaN,28.3
73,40,24.7,2.6,6.7,1.2,1.6,3.1,1.8,0.8,0.5,0.7,8,NaN,7.9
33,21,12.3,1.1,3.5,0.9,1.1,1.4,1.8,0.5,0.2,1.2,3.2,NaN,6.7
62,29,24.2,3.7,9,0.6,0.7,2.1,1.1,0.6,0.1,0.5,10.5,NaN,11
14,22,16.9,1.8,4.1,1,1.6,1.1,0.9,0.4,0.1,0.9,5.1,NaN,10.2
68,29,11.9,1.1,2.9,0.2,0.3,2.7,0.3,0.4,0.4,0.3,2.7,NaN,8.6
73,30,34.2,4.6,11.6,2,2.5,3.5,2.9,1.1,0.2,1.4,13.5,NaN,14.5
60,26,28.4,4.9,11.1,2.4,3.2,4.3,3.4,0.8,0.5,1.6,13.7,NaN,20.8
75,23,18.9,3.4,6.4,1.3,2,4.5,1.1,0.7,0.6,0.9,8.1,NaN,19
71,27,14.5,2.3,4,0.7,1.2,4.7,0.4,0.3,0.7,0.4,5.3,NaN,7.5
72,23,18.4,3.4,6.5,1.3,1.7,7,1.3,0.6,0.5,1.4,8.2,NaN,8.9
71,30,30.9,6.1,13.2,2,2.7,6.5,2,0.7,0.4,1.6,15.7,NaN,14.8
46,24,26,3.5,8.6,1.6,1.9,2.4,3.7,0.9,0.2,1.5,10,NaN,12.2
47,22,37.2,6.9,15.1,2.5,3,3.4,3,0.9,0.2,1.8,18.9,NaN,16.6
73,35,24.5,5.9,13.2,1.9,2.6,8.2,1.7,0.5,0.1,1.4,14.1,NaN,19.1
70,33,18.1,2.3,4.4,1.4,1.8,5.9,1.9,0.8,0.5,1.2,6.1,NaN,11.6
32,33,5.9,0.9,2.2,0.3,0.3,0.5,0.6,0.2,0,0.3,2.3,NaN,0
58,22,32.9,6.5,14.9,2.7,3.9,7.9,2.3,1,0.8,1.8,17.6,NaN,22.3
9,23,25.9,2.1,7.7,1.4,1.9,2.7,1.2,1,0.2,0.3,6.7,NaN,0
1,32,34.5,3,9,1,2,3,1,0,0,1,8,NaN,0
48,24,10.9,1,3.1,0.5,0.8,1.5,0.5,0.3,0.2,0.7,3,NaN,5
5,27,8.5,1.4,2,1,1.2,1.8,0,0.4,0,0.4,4.2,NaN,0
72,32,31.6,5.1,10.5,1.3,1.7,7.4,4.7,0.6,1.1,1.8,12.9,NaN,22.9
36,33,13.4,3.1,5.8,0.8,1,4,0.8,0.4,0.6,0.6,7,NaN,0
69,27,30,3.3,8.4,0.9,1.2,7.6,1.2,1.1,0.6,1.1,9.3,NaN,15.9
5,25,14.1,1.4,3.6,1.2,1.8,4.4,1.6,1,0.2,1.4,4,NaN,7
64,26,16.5,2.7,6.5,1.7,1.9,3,1,0.6,0.1,0.9,7.7,NaN,11.6
20,23,11.2,1.4,3.7,0.4,0.5,1.9,0.6,0.1,0.1,0.2,4.1,NaN,0
75,24,15.1,1.5,3.9,0.5,0.6,1.5,0.4,0.5,0.1,0.3,4.7,NaN,5.4
37,24,15.2,1.4,3.1,0.6,0.8,1.8,2,0.6,0.3,1.1,3.6,NaN,13.6
69,25,20.2,3.1,5.5,2.3,3.3,7.5,1.2,0.4,0.9,1.1,8.5,NaN,15
25,24,4.2,0.4,1,0,0,0.7,0.1,0.1,0,0.1,1,NaN,8.3
14,25,3.8,0.6,1.1,0.1,0.2,0.5,0.1,0.1,0.1,0.2,1.5,NaN,7.2
75,26,29.3,4.5,11,1.5,1.8,4.3,1.6,0.6,0.5,1,13.2,NaN,10.2
74,31,15.8,1.9,3.5,0.7,1.1,4.5,1.6,0.6,0.6,0.7,4.6,NaN,7.7
78,24,33.7,6,11.3,3.1,5.1,16,3,1.5,1.6,2.6,15,NaN,31.7
64,34,25.4,2.3,5,0.9,1.4,3.8,3.3,0.8,0.6,1,6,NaN,12.4
2,32,32.1,4,8.5,1.5,1.5,3,3.5,1.5,1.5,1.5,12,NaN,-0.5
39,26,26.6,2.2,4.2,0.3,1,4.7,1.2,1.2,0.9,0.8,5,NaN,0
24,33,9,0.7,1,0.1,0.1,3.3,0.6,0.2,0.5,0.8,1.5,NaN,9.6
56,23,23.7,3.2,7.7,2.2,2.8,2.3,3.2,0.7,0.5,1.4,9.5,NaN,4.6
15,25,13.9,1.7,4.9,0.1,0.3,2.3,0.4,0.2,0.1,0.5,4.6,NaN,0
82,23,36.3,6.9,15.9,2.5,3.8,4.4,2,1.1,0.6,1.7,17.7,NaN,18
32,21,6.7,1.5,2.1,0.7,0.9,1.9,0.2,0.1,0.4,0.3,3.7,NaN,12.6
1,25,3.7,1,1,0,0,0,1,0,0,0,3,NaN,0
75,25,36.4,10.4,19.5,6.6,8,11.1,2.3,1.5,2.6,2.2,28.1,NaN,37.4
79,33,22.2,2.8,6,1.3,1.7,3.1,1.1,0.4,0.3,0.7,8.9,NaN,6.9
19,21,16.5,2.8,7.5,1.6,2.1,1.7,1.1,0.4,0.1,0.6,7.9,NaN,6.4
17,24,7.2,0.5,1.2,0.2,0.4,0.8,0.1,0.4,0.3,0.4,1.4,NaN,0
81,31,18.3,2.6,5.5,0.7,1,5.4,1.1,0.3,0.6,1,6,NaN,10.6
53,32,12.9,1.2,3.1,0.4,0.5,1.2,0.6,0.1,0.2,0.4,3.4,NaN,0
61,25,33.7,5.6,13.2,1.7,2.6,2.4,4,1.2,0.3,1.8,15.1,NaN,9.2
46,27,31.2,5.6,13.6,1.4,1.8,2.5,2,1.1,0.2,2.2,14.3,NaN,11.6
69,20,19.8,2.5,4.9,1.9,2.6,5.5,1.5,0.5,0.6,1,6.9,NaN,18.3
56,25,19.5,2.8,6.7,0.9,1.1,2.5,0.9,0.7,0.3,1.1,7.5,NaN,3.5
2,23,4.6,0,0,0,0,0.5,0.5,0,0,0,0,NaN,0
81,21,33.7,6.7,12.3,2.4,4.2,8.1,8.2,1.7,0.9,3.4,15.8,NaN,31.6
82,25,18.2,2.2,4.3,1.2,1.9,5.7,0.8,0.3,1.2,1,5.7,NaN,9.3
58,29,34,7.5,17.2,4.5,5.7,7.4,5.8,0.7,0.3,2.8,21.4,NaN,30.4
39,29,8.7,2,3.8,2,2.5,3.7,0.6,0.3,0.3,0.9,6,NaN,12.2
20,33,5.7,1,2.9,0.1,0.1,0.4,0.6,0.2,0,0.5,2.5,NaN,0
73,23,22.5,5.2,11.1,1.6,2.1,6.8,1.7,0.7,0.3,1.4,13.2,NaN,18.9
78,25,27.9,4.4,9.9,1.3,1.5,2.9,3.3,0.9,0.2,1.6,11.8,NaN,16.8
80,29,30.8,5.1,10.7,2.2,2.6,3.4,1.5,0.7,0.1,1.3,14.3,NaN,19.3
82,25,36.3,8.3,18.1,3.6,4.5,4.4,4.5,1.2,0.4,2.6,22.6,NaN,29.6
28,30,13.6,2.1,3.6,0.8,1.2,3.4,0.5,0.5,0.9,0.3,5,NaN,0
59,20,33.5,6.1,12.9,3.3,4.8,5.3,3.9,0.8,0.7,2.5,16.1,NaN,21.1
14,28,14.7,1.9,5.1,0.7,0.7,2.2,3.1,0.4,0.3,1.3,5.2,NaN,0
64,27,9,0.9,2,0.3,0.7,1.1,0.6,0.4,0.1,0.5,2.3,NaN,0
18,25,13.1,1.1,2.4,0.4,0.6,1.9,1.2,1,0.3,0.8,2.8,NaN,0
18,24,5.4,1.1,2.3,0.2,0.3,1.7,0.1,0.5,0.3,0.3,2.4,NaN,0
74,30,23.4,5,10.7,1.5,2.1,4,1.7,0.4,1.3,1.3,13,NaN,16.8
12,22,8.9,0.8,2.6,0.4,0.5,1.8,0.3,0.3,0.3,0.3,2.2,NaN,12.9
80,24,19,2.6,6.2,0.6,0.9,1.4,1,0.4,0,0.5,6.9,NaN,13.1
80,25,25.3,5.2,11.7,0.9,1,3.8,1.9,1.1,0.3,1.6,13.5,NaN,21.8
38,28,18.6,2.3,5.2,0.3,0.4,1.5,1.1,0.8,0.3,0.5,5.5,NaN,3.4
81,26,36.1,8.2,18.6,2.6,3.1,4,3.4,1,0.4,1.9,21.4,NaN,20.6
70,31,19.1,3.2,8.6,1.2,1.4,2.2,0.8,0.5,0.3,0.6,10,NaN,6.3
27,21,7,0.9,2.2,0.4,0.7,2,0.5,0.2,0.1,0.7,2.3,NaN,5
25,23,23.3,3.5,8.6,0.5,0.6,2.8,4.5,1,0.4,1.4,8.8,NaN,9.4
71,23,26.2,4.5,10.4,1.9,2.6,3.7,4.2,1.2,0.3,2.2,12.1,NaN,16.6
78,34,32.1,6.1,15,1.9,2.5,5.8,1.3,0.6,0.6,1.3,16.2,NaN,13.3
61,23,11,1.5,3,0.4,0.8,2,0.7,0.4,0,0.5,3.9,NaN,15.8
36,29,19.2,3,6.5,0.5,0.8,2.5,1.9,0.5,0.3,1,7.9,NaN,9.6
53,35,13.1,2,4,0.3,0.4,2.5,0.7,0.3,0.2,0.4,5,NaN,4.1
13,23,2.9,0.2,1.1,0.1,0.2,0.2,0.1,0.1,0,0.1,0.5,NaN,0
52,21,11.2,2,3.4,1,1.3,4.1,0.4,0.2,0.4,0.5,4.9,NaN,11.6
1,21,21.6,2,5,0,0,4,1,0,0,3,4,NaN,0
1,25,1.3,0,1,0,0,1,0,0,0,0,0,NaN,5.1
19,23,4.7,0.9,2.2,0.5,0.7,1.3,0.2,0,0.3,0.1,2.4,NaN,0
58,33,31.8,6.3,13.8,3.5,3.8,5.4,7.9,1.7,0.2,2.2,18.6,NaN,25.6
74,24,27.5,6,9.1,1.9,3.5,10.8,0.9,0.8,1.9,1.4,13.9,NaN,29
33,25,19,2.6,4.7,1.8,2.6,5.4,0.9,0.4,0.6,1,7.1,NaN,18.1
21,29,2.3,0.2,0.7,0.1,0.3,0.7,0.1,0.1,0,0,0.6,NaN,0
72,32,16.8,2,4.4,0.9,1.3,2.1,0.9,1.1,0.2,0.7,5.3,NaN,7.8
82,26,27,3.1,7.4,0.9,1.1,3.2,3.2,1,0.2,1.1,7.9,NaN,12.2
76,32,30.4,4.5,9.9,1.5,1.6,2.9,2.4,1.1,0.2,1.1,12,NaN,5.4
55,25,17.8,2.3,3.9,1,1.5,4.2,1,0.3,0.2,1,5.6,NaN,7.3
48,22,25.7,5.8,14,2,2.7,3.9,5.2,0.8,0.4,3.1,15.5,NaN,25.4
75,30,23.5,3.3,7.2,2.2,2.5,2.1,3.8,0.7,0,1.6,10.2,NaN,17
22,22,3.2,0.4,0.7,0,0.1,0.5,0.1,0.1,0,0.2,1,NaN,9.5
31,22,5.2,0.7,1.3,0.4,0.6,1.1,0.3,0.2,0.3,0.1,1.8,NaN,0
15,23,5.9,0.7,1.5,0.2,0.3,0.9,0.1,0.1,0.2,0.3,1.7,NaN,10.5
73,27,36.6,8.5,19.4,6.8,7.4,4.5,6.6,1.1,0.4,2.8,26.9,NaN,30.3
19,38,8,0.7,2.1,0.2,0.2,0.8,0.5,0.1,0.1,0.3,1.7,NaN,0
15,25,27,4.1,10.1,1.5,1.9,4.7,1.9,1.3,0.1,0.9,10.7,NaN,5.8
44,24,10.8,1.6,3.7,0.4,0.5,1.9,0.7,0.3,0,0.4,4.1,NaN,12.1
6,22,4.6,0.8,1.8,0,0,0.8,1.3,0.2,0,0.3,2,NaN,5.7
63,26,14.9,2,3.7,1,1.3,4.3,0.9,0.5,0.8,0.9,5.3,NaN,9.4
21,29,32,4.9,12.2,3.9,4.1,4.8,2,0.6,0.5,1.2,15.3,NaN,23.5
70,31,25.6,3.1,8,0.7,0.9,3.6,1.6,0.9,1.1,1.1,8.6,NaN,14
73,31,21.4,2.2,5,0.4,0.7,4.1,0.7,0.5,0.4,0.5,5.7,NaN,6.4
14,22,16.8,3,6.2,1.8,2.2,1.9,3.1,0.6,0.2,1.4,8.1,NaN,9
23,25,17.5,2.4,5.6,1.1,1.3,3.3,1.1,0.3,0.3,0.5,6.6,NaN,11.9
78,24,29.6,5.2,11.4,2.3,2.7,6.7,2.6,0.7,0.3,1.9,14.6,NaN,14.6
82,28,23.7,2.6,5.9,0.7,0.8,2,1.4,0.3,0.2,0.7,7.8,NaN,9.5
19,30,7.4,1.2,2.5,0.1,0.2,0.8,0.5,0.4,0.2,0.8,2.8,NaN,0
69,30,29.3,4.6,9.2,1.8,2.1,2.6,5.3,1.3,0.2,1.2,12.4,NaN,18.5
14,25,6.8,0.4,1.4,0.4,0.5,0.5,0.8,0.1,0,0.3,1.1,NaN,0
70,25,23.5,2.9,6,1.9,2.9,4.7,1.5,0.8,0.4,1.1,7.9,NaN,9.2
3,27,3.1,0.7,1,1.3,1.3,0,0,0,0,0.3,3.3,NaN,0
73,37,13.7,3,5.2,0.8,1.1,3.3,1.9,0.6,1,1.1,6.8,NaN,0
77,25,14.1,2.1,4.8,0.5,0.6,2,1,0.3,0.4,0.5,5.9,NaN,10.9
21,23,11.5,1,3.6,0.4,0.6,1.9,0.6,0.5,0.1,0.5,3,NaN,1.6
73,20,27.7,4.5,10.9,1.9,2.7,2.8,4.4,1,0.3,2.4,11.6,NaN,24.5
77,29,31.5,4.8,7.5,2.4,4.1,15.2,1.5,0.5,0.9,1.8,12,NaN,26.8
58,30,12.5,0.7,1.8,0,0.1,1.3,0.8,0.6,0.2,0.3,1.7,NaN,0
26,23,17.5,2,4.9,0.7,1.3,2.8,1.9,0.8,0.5,1.8,5.2,NaN,14
80,28,33.9,8.1,17.7,5.8,7,3.9,5.2,1.1,0.3,2.2,23,NaN,27.7
48,27,36.2,8.5,18,6.1,8.2,12.9,5.4,1.6,1.6,5,25.2,NaN,25.6
73,31,29.9,4.5,10.8,2.6,3.4,6.6,2,0.8,0.4,1.4,13.5,NaN,13.2
81,21,21.5,3.3,7.5,1.3,1.8,5.7,2.9,1.2,0.4,1.7,8.1,NaN,0
69,26,20.8,2.9,6.3,1.4,1.7,2.9,2.9,1,0.5,1.1,8,NaN,13.5
15,23,5.3,0.5,1.2,0.1,0.1,0.8,0.6,0.3,0.1,0.7,1.1,NaN,4.3
67,24,31,7.5,17.1,3.4,4,3.1,6.2,1.1,0.1,2.7,19.4,NaN,17.6
69,20,29.7,5.9,14.8,1.9,2.8,3.8,5.2,1,0.3,2.8,15.2,NaN,17.8
77,24,27.2,3.9,9.4,0.5,0.7,5.1,3.2,0.8,0.1,1.3,10.2,NaN,0
77,26,28,5.1,9.1,1.8,2.8,7.2,1.3,0.7,1.1,1.1,12.3,NaN,19.2
20,21,12.3,1.1,2.7,0.8,1.2,1.9,0.5,0.2,0.7,0.4,3.1,NaN,10.3
25,29,16.8,3.2,7.4,1.6,1.8,1.4,1.5,0.3,0.2,1.4,8.4,NaN,19.4
16,23,9.2,0.5,1.6,0.4,0.4,1,1,0.4,0.2,0.1,1.8,NaN,0
17,23,8.2,0.9,1.9,0.8,1.2,1.5,0.5,0.2,0.2,0.4,3.2,NaN,16
2,27,4.3,0.5,2,0,0,0.5,0,0,0,0,1,NaN,0
54,21,34.5,8.4,19.5,5.4,6.1,4.5,4.7,0.9,0.3,3.6,24.9,NaN,31.3
71,35,18.9,2.6,6.4,2,2.4,1.8,2.1,0.7,0.2,1.1,8.4,NaN,7.7
1,23,13.2,1,3,0,0,5,0,1,0,0,2,NaN,9.6
62,28,24.9,4,7.7,1.1,1.4,7.9,1.5,0.6,0.8,1.4,10,NaN,18.7
62,21,15.2,2.6,4.3,0.6,0.9,4,0.6,0.2,0.6,0.5,5.8,NaN,8.6
82,22,28.7,4.1,9.4,1.5,2,3.1,1.6,0.9,0.2,1.5,11,NaN,7.4
30,26,30.6,5.4,13.7,1.7,2.3,2.6,3.8,0.8,0.3,2.3,14.3,NaN,12.8
77,40,24.7,4.5,9.8,1.3,1.4,5.7,1.6,0.6,0.6,0.7,12,NaN,7
74,22,24.5,4.6,8.9,2.3,3,7.7,2,0.5,0.4,1.9,11.6,NaN,24.5
79,21,33.4,7.5,17.2,3,3.8,3.7,3.7,1.5,0.3,2.7,20.5,NaN,24.4
21,25,21.3,2.2,5.8,0.5,0.7,3.6,1.2,0.5,0.2,1,5.9,NaN,11.6
81,26,21.8,2.9,6.3,0.8,1,2.5,1,0.2,0.2,0.7,7.8,NaN,7.5
82,20,25.2,2.3,5.9,0.5,0.6,4.4,1.6,0.3,0.6,1.4,6.5,NaN,9
70,28,32.7,4,8.8,1.9,2.5,7.6,7.3,1.4,1.3,2.9,11,NaN,22.6
53,22,13.5,1.4,3.6,0.4,0.5,2.3,0.7,0.3,0,0.4,3.3,NaN,7.9
29,29,14.7,2.8,6.8,1.2,1.4,1.4,2,0.7,0.1,1.3,7.4,NaN,0
81,32,30.4,6.2,11.2,4.1,7.2,12.5,1.3,0.6,1.6,2.6,16.6,NaN,20.4
79,26,21.2,3.2,5.4,1.7,2.3,5.6,1.2,0.8,0.4,0.7,8.5,NaN,16.2
67,36,22.9,4.5,10.2,2,2.8,3.8,3.4,0.9,0.7,2.1,11.4,NaN,18.3
82,29,31.5,5.2,10.1,0.6,0.8,2.9,2.3,1,0.1,1.2,12.5,NaN,12.8
78,29,18.9,2.2,3.7,0.9,1.4,7.4,0.5,0.4,0.7,0.8,5.3,NaN,14.6
1,22,2.2,1,1,0,0,1,0,0,0,0,2,NaN,3.3
63,31,12.9,1,1.9,0.7,0.9,2.4,0.8,0.7,1.2,0.3,2.6,NaN,5.1
63,24,28.7,5.2,10.6,1.7,2.7,4.3,6.2,1.3,0.3,2.7,12.7,NaN,21.6
26,35,13.6,1.8,3.7,0.7,0.8,4.6,0.3,0.3,1,0.5,4.4,NaN,0
64,22,19.4,3.2,8.2,1.5,2,2.4,3.2,0.6,0.2,1.8,8.6,NaN,17.7
71,26,25.8,5.9,10,2.2,2.6,11,1.5,0.5,0.5,1.7,14.1,NaN,22.6
74,28,31.4,6.3,13.4,3.4,4.3,3.8,5,2,0.6,2.9,17.7,NaN,22.9
69,29,31.2,6,14.1,2.8,3.5,2.5,2.2,0.6,0.4,1.9,18,NaN,14
67,26,12,1,1.8,0.2,0.4,4.1,1.2,0.5,0.8,0.6,2.1,NaN,6.8
4,24,1.9,0,0.5,0,0,0.3,0,0.3,0,0.3,0,NaN,0
69,31,25.1,4,8.9,1.5,2,5.9,1.3,0.9,0.4,1,10.9,NaN,10.1
57,25,32.2,6.5,14.1,2.6,3,3.2,2.9,0.8,0.3,1.7,17.8,NaN,17.1
79,29,25.7,3.3,7.3,1.2,1.4,3.1,2.2,0.6,0.4,1.3,8.2,NaN,13.7
79,25,23.2,3.9,9.1,2,2.5,3.6,1.6,0.5,0.2,0.8,11.1,NaN,10.8
52,24,18.9,2.8,7.3,1.8,2.2,2.5,2.8,0.7,0.2,1.3,7.9,NaN,6.9
78,19,21.9,2.3,6.4,0.6,0.9,2.3,3.2,0.8,0.2,1.7,5.9,NaN,8.4
76,24,20,3.1,7.2,1.1,1.3,2.4,3.2,0.9,0.3,1,8.6,NaN,15
14,20,5.7,0.6,2,0.1,0.3,0.8,0.3,0.1,0.1,0.1,1.6,NaN,7.1
65,32,24.8,3.1,7.3,0.9,1.2,2.3,1.9,0.9,0.4,1.2,8.4,NaN,10.3
67,23,34.4,6.6,13.6,2,2.4,2.6,2.9,1.8,0.2,1.8,17.5,NaN,13.5
23,25,9.6,1.3,3.2,0.1,0.4,1.9,0.9,0.3,0.1,0.3,3,NaN,6.3
67,32,27,3.5,7.7,1.6,2.1,2.7,2.8,0.9,0.4,1.3,10,NaN,10.5
9,25,3.5,0.4,1.2,0.1,0.2,1,0.3,0.2,0,0.3,1,NaN,5
17,20,7.2,1.1,2.5,0,0,2.2,0.5,0.2,0.4,0.5,2.1,NaN,0
41,32,22.7,4.1,10.1,1.2,1.5,3.2,0.6,0.6,0.4,0.8,12.1,NaN,9
7,24,9.1,0.9,2.6,0.3,0.3,1,0.4,0.3,0,0.3,2.9,NaN,0
75,23,36.7,9.9,18.7,6.5,8.5,10,4.8,1.5,1.4,3,26.9,NaN,42.7
23,24,14.7,1.6,3.7,0.4,0.5,1.6,0.7,0.6,0,0.2,4.1,NaN,4.7
75,32,31.7,6.5,14.3,2.9,3.6,4.1,4.8,0.8,0.2,2.2,17.3,NaN,16.9
1,28,5.3,1,2,0,0,1,0,0,0,0,2,NaN,16.8
79,28,16.9,2.4,4.9,1,1.3,4.6,0.9,0.6,0.5,0.7,5.9,NaN,10.6
51,28,20.4,4.3,7.6,1.7,2.3,6.9,2.2,0.9,0.5,1.8,10.3,NaN,8.3
33,22,7.1,0.8,1.8,0.5,0.7,1.6,0.5,0.1,0.2,0.4,2.4,NaN,3.5
77,26,34.2,7,15.7,3.4,4.1,6.1,2,0.6,0.2,1.5,18.9,NaN,16.3
54,29,25.3,5.8,10.7,2.4,3.4,11.4,1,0.7,1.7,1.7,14,NaN,22.4
38,21,8.7,1.4,3.8,0.7,0.8,2.1,0.5,0.1,0,0.5,4,NaN,8
74,27,19.7,3,6.7,0.6,0.8,1.7,1.5,0.4,0.1,0.8,7.4,NaN,7.3
77,31,14.9,1.8,3.2,1.2,1.7,4.1,0.7,0.5,0.5,1.3,4.8,NaN,8.2
11,19,2.7,0.4,0.8,0.5,0.5,0.8,0,0.1,0.3,0.2,1.2,NaN,1
14,28,19.7,1.6,4.1,0.8,1.1,2.9,1.2,0.6,0.3,1.1,4.4,NaN,9.8
20,27,21.1,2.6,6.9,2.3,2.6,2.3,3.8,0.8,0.1,1.5,8.6,NaN,9
18,23,13.3,1.8,4,0.7,1,2.3,0.9,0.1,0.2,0.9,4.4,NaN,7
67,23,17.4,2.4,5.8,1.5,2.1,1.4,3.1,0.5,0.1,1.3,6.6,NaN,0
32,29,26.9,4.9,13.2,3.7,4.1,2.1,4.8,0.5,0.1,3,15.2,NaN,6.8
16,23,11.2,2.5,5.4,0.8,1.2,1.6,1.3,0.5,0.1,1.5,6.3,NaN,0
82,29,24.9,4.7,9.8,1,1.4,2.7,4.4,0.8,0.2,1.3,10.9,NaN,11.6
36,21,14.3,2.4,4.2,0.8,1,4.4,0.9,0.3,0.4,1,5.6,NaN,10.1
43,21,9.5,1.4,2.8,0.9,1.2,2.9,0.6,0.2,0.3,0.6,3.7,NaN,15.1
69,34,23.2,4.4,10,1.2,1.5,2.9,6.3,0.5,0,2.1,11.6,NaN,15
70,34,30.2,5.8,12.6,2.8,3.1,2.5,3,0.5,0.1,1.5,17.1,NaN,17.3
80,32,28.1,3,7.4,0.5,0.7,2.9,1.8,0.9,0.1,1,8.3,NaN,7.6
22,25,15.6,2,3.7,0.5,0.7,3.5,0.4,0.4,1,0.4,4.7,NaN,24.5
55,28,28,4.1,8.9,1.5,2,8.4,1.4,0.6,0.5,1.4,10.3,NaN,14.9
65,30,9.5,2.1,3.4,0.6,0.8,2.6,0.5,0.3,0.9,0.4,4.8,NaN,20.3
13,23,8.8,1.2,2,0.5,1,1.5,0.6,0.2,0.1,0.6,3,NaN,0
31,23,24,5.2,10.7,1.3,1.7,4.9,1.9,0.8,0.3,1.5,12.6,NaN,20.3
7,27,12.5,1.9,3.9,2,2.7,4.3,0.9,0.1,0,0.4,5.7,NaN,0
3,28,2,0.3,0.7,0,0,0,0,0,0,0.3,0.7,NaN,0
5,23,6.7,0.2,0.8,0.2,0.4,2.2,0.4,0.2,0,0,0.8,NaN,0
80,27,26.1,3.4,8.4,1.5,1.9,3.4,1.2,0.8,0.3,0.9,9.7,NaN,13.9
28,22,12.6,2.8,4.9,0.8,1,3,0.4,0.1,0.6,0.8,6.3,NaN,12.4
35,24,4.6,0.4,1.3,0.1,0.1,0.5,0.3,0.2,0.1,0.1,1,NaN,9.7
82,22,18.6,3.1,4.7,0.7,1.2,4.8,0.7,0.5,1.2,1,6.9,NaN,12
16,25,11.3,1.6,4.3,0.8,1.2,2.4,0.3,0.3,0.1,0.4,4.6,NaN,6.1
80,38,20.7,3.9,9.3,1.3,1.4,1.2,2.3,0.5,0.1,1.2,10.3,NaN,10.7
81,21,31.7,5.9,13.1,2.8,3.1,3.7,3.4,1,0.3,2.1,16.7,NaN,21.4
3,24,9,2.3,4,1,1.7,3,0,0,0,0.3,5.7,NaN,0
50,36,20.3,1.9,4.9,0.3,0.4,2.1,3.6,0.5,0.1,1.3,4.9,NaN,0
15,25,18.6,2.1,5.3,0.5,0.8,2.5,1.2,0.1,0.2,0.5,5.1,NaN,0
72,27,22.3,2.5,5.3,1.3,1.6,3.1,1,0.7,0.3,0.8,7.1,NaN,9.2
72,28,35.4,9,20.1,8.7,10.1,5.4,8.8,1.8,0.7,4.4,30.4,NaN,43
73,31,26.6,4.2,8.4,1.5,2.2,4.9,3.8,1,0.7,1.9,10.8,NaN,11.6
3,25,6,0.7,2.3,0.7,0.7,0.7,0,0,0.3,0.3,2.7,NaN,0
10,24,12,0.6,2.4,0,0,2.4,0.4,0.1,0,0.4,1.6,NaN,0
6,22,10.2,0.8,2.3,0.7,1,0.3,0.3,0,0,0.2,2.8,NaN,0
15,27,18.3,2.5,5.4,0.1,0.3,2.1,0.7,0.3,0.5,0.5,7,NaN,0
48,32,14.3,1,2.5,0.6,0.7,2,1.6,0.5,0.2,0.6,3.2,NaN,7.9
3,26,2.9,0,0.7,0,0,0.3,0,0.3,0,0,0,NaN,0
73,24,22.7,3,6.8,1.2,1.6,4.4,1,0.5,0.7,1.2,7.7,NaN,3.9
72,20,20,3.3,5.5,1.6,2,5.4,0.7,0.4,1.2,1.1,8.2,NaN,20.1
62,34,25,3,7.1,1,1.2,3.1,5.6,0.6,0.1,1.9,7.5,NaN,0
33,32,8.6,1.4,3.5,0.6,0.6,1.6,0.4,0.1,0.4,0.5,3.4,NaN,5.7
51,40,16,1.2,3,0.2,0.2,0.9,1.2,0.8,0.3,0.5,3.3,NaN,0
48,21,16.2,1.9,5.3,0.8,1,1.8,2.1,0.8,0.1,0.9,4.8,NaN,3.3
70,21,30.7,5.3,11.5,2.1,3.3,4.9,1.6,1,0.4,1.8,14.5,NaN,14.6
6,22,16.4,2.2,5.3,0,0,2.7,1.2,0.3,0.2,1,4.7,NaN,3.8
80,20,30.5,5,10.4,2.7,3.2,5,1.6,1,0.7,1.4,13.9,NaN,19.6
78,31,23.4,3.8,7.9,2.6,3,3.2,1.3,0.5,0.4,1,10.8,NaN,15.5
70,30,33,5.1,11.3,2.9,3.4,3,7,1.5,0.3,2.5,14.2,NaN,20.2
10,28,3.9,0.6,1.6,0.1,0.2,1,0,0,0.3,0.2,1.5,NaN,0
81,24,20.3,3,5.6,2,3,3.9,0.7,0.4,1,0.7,8.4,NaN,16.7
1,30,5.4,1,1,0,0,1,0,0,0,1,2,NaN,0
80,26,24.6,4.8,10.4,2.2,2.6,4.1,2.3,0.8,0.4,1.2,12.9,NaN,18.2
